2534,"Due to the limited availability of axenic bacterial cultures capable of benzothiazole mineralization, only the initial steps of the degradation pathways have been elucidated so far.Anaerobic degradation of naphthalene, 2-methylnaphthalene, and tetralin (1,2,3,4-tetrahydronaphthalene) was investigated with a sulfate-reducing enrichment culture obtained from a contaminated aquifer."
2535,"Degradation studies with tetralin revealed 5,6,7,8-tetrahydro-2-naphthoic acid as a major metabolite indicating activation by addition of a C(1) unit to tetralin, comparable to the formation of 2-naphthoic acid in anaerobic naphthalene degradation."
2536,"The activation reaction was specific for the aromatic ring of tetralin; 1,2,3,4-tetrahydro-2-naphthoic acid was not detected."
2537,"The reduced 2-naphthoic acid derivatives tetrahydro-, octahydro-, and decahydro-2-naphthoic acid were identified consistently in supernatants of cultures grown with either naphthalene, 2-methylnaphthalene, or tetralin."
2538,"In addition, two common ring cleavage products were identified."
2539,Gas chromatography-mass spectrometry (GC-MS) and high-resolution GC-MS analyses revealed a compound with a cyclohexane ring and two carboxylic acid side chains as one of the first ring cleavage products.
2540,"The elemental composition was C(11)H(16)O(4) (C(11)H(16)O(4)-diacid), indicating that all carbon atoms of the precursor 2-naphthoic acid structure were preserved in this ring cleavage product."
2541,"According to the mass spectrum, the side chains could be either an acetic acid and a propenic acid, or a carboxy group and a butenic acid side chain."
2542,A further ring cleavage product was identified as 2-carboxycyclohexylacetic acid and was assumed to be formed by beta-oxidation of one of the side chains of the C(11)H(16)O(4)-diacid.
2543,"Stable isotope-labeling growth experiments with either (13)C-labeled naphthalene, per-deuterated naphthalene-d(8), or a (13)C-bicarbonate-buffered medium showed that the ring cleavage products derived from the introduced carbon source naphthalene."
2544,The series of identified metabolites suggests that anaerobic degradation of naphthalenes proceeds via reduction of the aromatic ring system of 2-naphthoic acid to initiate ring cleavage in analogy to the benzoyl-coenzyme A pathway for monoaromatic hydrocarbons.
2545,Our findings provide strong indications that further degradation goes through saturated compounds with a cyclohexane ring structure and not through monoaromatic compounds.
2546,"A metabolic pathway for anaerobic degradation of bicyclic aromatic hydrocarbons with 2-naphthoic acid as the central intermediate is proposed.Ethionamide (ETA), a prodrug that must undergo metabolic activation to exert its cytotoxic effects, is a second line drug against tuberculosis, a disease that infects more than a third of the world\'s population."
2547,"It has been proposed, on the basis of genetic experiments, that ETA is activated in Mycobacterium tuberculosis by the protein encoded by the gene Rv3854c (DeBarber, A. E., Mdluli, K., Bosman, M., Bekker, L.-G., and Barry, C. E., III (2000) Proc."
2548,Natl.
2549,Acad.
2550,Sci.
2551,U. S. A.
2552,"97, 9677-9682; Baulard, A. R., Betts, J. C., Engohang-Ndong, J., Quan, S., McAdam, R. A., Brennan, P. J., Locht, C., and Besra, G. S. (2000) J. Biol."
2553,Chem.
2554,"275, 28326-28331)."
2555,"We report here the expression, purification, and characterization of the protein encoded by this gene."
2556,Our results establish that the enzyme (EtaA) is an FAD-containing enzyme that oxidizes ETA to the corresponding S-oxide.
2557,"The S-oxide, which has a similar biological activity as ETA, is further oxidized by EtaA to 2-ethyl-4-amidopyridine, presumably via the unstable doubly oxidized sulfinic acid intermediate."
2558,"This flavoenzyme also oxidizes thiacetazone, thiobenzamide, and isothionicotinamide and thus is probably responsible, as suggested by the observation of crossover resistance, for the oxidative activation of other thioamide antitubercular drugs.Cell-cell communication in bacteria is accomplished through the exchange of extracellular signalling molecules called autoinducers."
2559,"This process, termed quorum sensing, allows bacterial populations to coordinate gene expression."
2560,"Community cooperation probably enhances the effectiveness of processes such as bioluminescence, virulence factor expression, antibiotic production and biofilm development."
2561,"Unlike other autoinducers, which are specific to a particular species of bacteria, a recently discovered autoinducer (AI-2) is produced by a large number of bacterial species."
2562,AI-2 has been proposed to serve as a \'universal\' signal for inter-species communication.
2563,"The chemical identity of AI-2 has, however, proved elusive."
2564,"Here we present the crystal structure of an AI-2 sensor protein, LuxP, in a complex with autoinducer."
2565,The bound ligand is a furanosyl borate diester that bears no resemblance to previously characterized autoinducers.
2566,Our findings suggest that addition of naturally occurring borate to an AI-2 precursor generates active AI-2.
2567,"Furthermore, they indicate a potential biological role for boron, an element required by a number of organisms but for unknown reasons.s-Triazine ring compounds are common industrial chemicals: pesticides, resin intermediates, dyes, and explosives."
2568,The fate of these compounds in the environment is directly correlated with the ability of microbes to metabolize them.
2569,Microbes metabolize melamine and the triazine herbicides such as atrazine via enzyme-catalyzed hydrolysis reactions.
2570,Hydrolytic removal of substituents on the s-triazine ring is catalyzed by enzymes from the amidohydrolase superfamily and yields cyanuric acid as an intermediate.
2571,Cyanuric acid is hydrolytically processed to yield 3 mol each of ammonia and carbon dioxide.
2572,"In those cases studied, the genes underlying the hydrolytic reactions are localized to large catabolic plasmids."
2573,"One such plasmid, pADP-1 from Pseudomonas sp."
2574,"ADP, has been completely sequenced and contains the genes for atrazine catabolism."
2575,Insertion sequence elements play a role in constructing different atrazine catabolic plasmids in different bacteria.
2576,Atrazine chlorohydrolase has been purified to homogeneity from two sources.
2577,Recombinant Escherichia coli strains expressing atrazine chlorohydrolase have been constructed and chemically cross-linked to generate catalytic particles used for atrazine remediation in soil.
2578,"The method was used for cleaning up a spill of 1,000 pounds of atrazine to attain a level of herbicide acceptable to regulatory agencies.Quercetin 2,3-dioxygenase is a copper-containing enzyme that catalyzes the insertion of molecular oxygen into polyphenolic flavonols."
2579,"Dioxygenation catalyzed by iron-containing enzymes has been studied extensively, but dioxygenases employing other metal cofactors are poorly understood."
2580,"We determined the crystal structure of quercetin 2,3-dioxygenase at 1.6 A resolution."
2581,"The enzyme forms homodimers, which are stabilized by an N-linked heptasaccharide at the dimer interface."
2582,"The mononuclear type 2 copper center displays two distinct geometries: a distorted tetrahedral coordination, formed by His66, His68, His112, and a water molecule, and a distorted trigonal bipyramidal environment, which additionally comprises Glu73."
2583,"Manual docking of the substrate quercetin into the active site showed that the different geometries of the copper site might be of catalytic importance.Rhodococcus (opacus) erythropolis HL PM-1 grows on 2,4,6-trinitrophenol (picric acid) or 2,4-dinitrophenol (2,4-DNP) as sole nitrogen source."
2584,A gene cluster involved in picric acid degradation was recently identified.
2585,"The functional assignment of three of its genes, npdC, npdG and npdI, and the tentative functional assignment of a fourth one, npdH, is reported."
2586,The genes were expressed in Escherichia coli as His-tag fusion proteins that were purified by Ni-affinity chromatography.
