Sentence #	Word	POS	Tag
285	elevated	VBN	O
285	resistance	NN	O
285	to	TO	O
285	trihalopropanes.two	NN	O
285	strains	NNS	O
285	of	IN	O
285	(	(	O
285	tca	NN	O
285	)	)	O
285	#NAME?	VBG	O
285	bacteria	NNS	O
285	ta5	NN	O
285	and	CC	O
285	ta27	NN	O
285	were	VBD	O
285	isolated	JJ	O
285	from	IN	O
285	soil	NN	O
285	and	CC	O
285	identified	VBN	O
285	as	IN	O
285	mycobacterium	NN	O
285	spp	NN	O
285	.	.	O
285	'	''	O
286	the	DT	O
286	viability	NN	O
286	of	IN	O
286	immobilized	VBN	O
286	cells	NNS	O
286	increased	VBN	O
286	34-fold	JJ	O
286	after	IN	O
286	120	CD	O
286	days	NNS	O
286	of	IN	O
286	bioreactor	NN	O
286	operation.many	NN	O
286	enteric	NN	O
286	bacteria	NNS	O
286	express	NN	O
286	a	DT	O
286	type	NN	O
286	i	PRP	O
286	oxygen-insensitive	JJ	O
286	nitroreductase	NN	B-ENZ
286	which	WDT	O
286	reduces	NNS	O
286	nitro	NN	O
286	groups	NNS	O
286	on	IN	O
286	many	JJ	O
286	different	JJ	O
286	nitroaromatic	JJ	O
286	compounds	NNS	O
286	under	IN	O
286	aerobic	NN	O
286	conditions	NNS	O
286	.	.	O
286	'	''	O
287	this	DT	O
287	study	NN	O
287	indicates	NNS	O
287	that	IN	O
287	nitramine	NN	O
287	reduction	NN	O
287	in	IN	O
287	enteric	NN	O
287	bacteria	NNS	O
287	is	VBZ	O
287	carried	VBN	O
287	out	IN	O
287	by	IN	O
287	the	DT	O
287	type	NN	O
287	i	PRP	O
287	or	CC	O
287	oxygen-insensitive	JJ	O
287	nitroreductase	NN	B-ENZ
287	rather	RB	O
287	than	IN	O
287	a	DT	O
287	type	NN	O
287	ii	NN	O
287	enzyme	NN	O
287	.	.	O
287	'	''	O
288	the	DT	O
288	enteric	NN	O
288	bacterium	NN	O
288	morganella	NN	O
288	morganii	NN	O
288	strain	NN	O
288	b2	NN	O
288	with	IN	O
288	documented	VBN	O
288	(	(	O
288	rdx	NN	O
288	)	)	O
288	nitroreductase	NN	B-ENZ
288	activity	NN	O
288	and	CC	O
288	enterobacter	NN	O
288	cloacae	NN	O
288	strain	NN	O
288	96-3	CD	O
288	with	IN	O
288	documented	VBN	O
288	(	(	O
288	tnt	NN	O
288	)	)	O
288	nitroreductase	NN	B-ENZ
288	activity	NN	O
288	were	VBD	O
288	used	VBN	O
288	here	RB	O
288	to	TO	O
288	show	NN	O
288	that	IN	O
288	the	DT	O
288	explosives	NNS	O
288	tnt	NN	O
288	and	CC	O
288	rdx	NN	O
288	were	VBD	O
288	both	DT	O
288	reduced	VBN	O
288	by	IN	O
288	a	DT	O
288	type	NN	O
288	i	PRP	O
288	nitroreductase	NN	B-ENZ
288	.	.	O
288	'	''	O
289	morganella	NN	O
289	morganii	NN	O
289	and	CC	O
289	e.	NNP	O
289	cloacae	NN	O
289	exhibited	VBN	O
289	rdx	NN	O
289	and	CC	O
289	TNT	NN	B-ENZ
289	nitroreductase	NN	I-ENZ
289	activities	NNS	O
289	in	IN	O
289	whole	JJ	O
289	cell	NN	O
289	assays	NNS	O
289	.	.	O
289	'	''	O
290	type	NN	O
290	i	PRP	O
290	nitroreductase	NN	B-ENZ
290	purified	VBN	O
290	from	IN	O
290	e.	NNP	O
290	cloacae	NN	O
290	oxidized	VBN	O
290	nadph	NN	O
290	with	IN	O
290	tnt	NN	O
290	or	CC	O
290	rdx	NN	O
290	as	IN	O
290	substrate	NN	O
290	.	.	O
290	'	''	O
291	when	WRB	O
291	expression	NN	O
291	of	IN	O
291	the	DT	O
291	e.	NNP	O
291	cloacae	NN	O
291	type	NN	O
291	i	PRP	O
291	nitroreductase	NN	B-ENZ
291	gene	NN	O
291	was	VBD	O
291	induced	JJ	O
291	in	IN	O
291	an	DT	O
291	escherichia	NN	O
291	coli	NNS	O
291	strain	NN	O
291	carrying	VBG	O
291	a	DT	O
291	plasmid	NN	O
291	a	DT	O
291	simultaneous	JJ	O
291	increase	NN	O
291	in	IN	O
291	tnt	NN	O
291	and	CC	O
291	rdx	NN	O
291	nitroreductase	NN	B-ENZ
291	activities	NNS	O
291	was	VBD	O
291	observed	VBN	O
291	.	.	O
291	'	''	O
292	in	IN	O
292	addition	NN	O
292	neither	DT	O
292	tnt	NN	O
292	nor	CC	O
292	rdx	NN	O
292	nitroreductase	NN	B-ENZ
292	activity	NN	O
292	was	VBD	O
292	detected	VBN	O
292	in	IN	O
292	nitrofurazone-resistant	JJ	O
292	mutants	NNS	O
292	of	IN	O
292	m	NN	O
292	.	.	O
292	morganii	NN	O
292	.	.	O
292	'	''	O
293	we	PRP	O
293	conclude	NN	O
293	that	IN	O
293	a	DT	O
293	type	NN	O
293	i	PRP	O
293	nitroreductase	NN	B-ENZ
293	present	NN	O
293	in	IN	O
293	these	DT	O
293	two	CD	O
293	enteric	NN	O
293	bacteria	NNS	O
293	was	VBD	O
293	responsible	JJ	O
293	for	IN	O
293	the	DT	O
293	nitroreduction	NN	O
293	of	IN	O
293	both	DT	O
293	types	NNS	O
293	of	IN	O
293	explosive.arthrobacter	NN	O
293	protophormiae	NN	O
293	strain	NN	O
293	rkj100	NN	O
293	is	VBZ	O
293	capable	JJ	O
293	of	IN	O
293	utilizing	VBG	O
293	p-nitrophenol	NN	O
293	(	(	O
293	pnp	NN	O
293	)	)	O
293	as	IN	O
293	well	RB	O
293	as	IN	O
293	4-nitrocatechol	JJ	O
293	(	(	O
293	nc	NN	O
293	)	)	O
293	as	IN	O
293	the	DT	O
293	sole	NN	O
293	source	NN	O
293	of	IN	O
293	carbon	NN	O
293	nitrogen	NN	O
293	and	CC	O
293	energy	NN	O
293	.	.	O
293	'	''	O
294	Phenol	NN	B-ENZ
294	hydroxylase	NN	I-ENZ
294	of	IN	O
294	r.	NNP	O
294	opacus	NN	O
294	1g	CD	O
294	exhibited	VBN	O
294	a	DT	O
294	previously	RB	O
294	undescribed	JJ	O
294	catalytic	JJ	O
294	pattern	NN	O
294	catalyzing	VBG	O
294	oxidative	JJ	O
294	dehalogenation	NN	O
294	of	IN	O
294	with	IN	O
294	the	DT	O
294	formation	NN	O
294	of	IN	O
294	but	CC	O
294	not	RB	O
294	hydroxylation	NN	O
294	of	IN	O
294	the	DT	O
294	nonsubstituted	VBN	O
294	position	NN	O
294	6.pseudomonas	CD	O
294	pseudoalcaligenes	NNS	O
294	pob310	NN	O
294	contains	NNS	O
294	genes	NNS	O
294	that	IN	O
294	encode	NN	O
294	phenoxybenzoate	NN	O
294	dioxygenase	NN	B-ENZ
294	.	.	O
294	'	''	O
295	these	DT	O
295	data	NNS	O
295	indicated	VBN	O
295	that	IN	O
295	a	DT	O
295	cytochrome-p450-dependent	NN	O
295	monooxygenase	NN	B-ENZ
295	is	VBZ	O
295	involved	VBN	O
295	in	IN	O
295	the	DT	O
295	degradation	NN	O
295	of	IN	O
295	the	DT	O
295	three	CD	O
295	cyclic	NN	O
295	amines.thioacetamide	NN	O
295	(	(	O
295	ta	NN	O
295	)	)	O
295	#NAME?	VBN	O
295	hepatotoxicity	NN	O
295	is	VBZ	O
295	potentiated	VBN	O
295	in	IN	O
295	streptozotocin	NN	O
295	(	(	O
295	stz	NN	O
295	)	)	O
295	#NAME?	VBN	O
295	diabetic	JJ	O
295	rats	NNS	O
295	.	.	O
295	'	''	O
296	hepatic	JJ	O
296	flavin-containing	NN	O
296	monooxygenase	NN	B-ENZ
296	(	(	O
296	fmo	NN	O
296	)	)	O
296	form	NN	O
296	1	CD	O
296	expression	NN	O
296	and	CC	O
296	methimazole-dependent	NN	O
296	oxidation	NN	O
296	of	IN	O
296	thiocholine	NN	O
296	were	VBD	O
296	induced	JJ	O
296	-2.5	JJ	O
296	and	CC	O
296	1.8-fold	JJ	O
296	in	IN	O
296	the	DT	O
296	diabetic	JJ	O
296	rat	NN	O
296	respectively	RB	O
296	.	.	O
296	'	''	O
297	in	IN	O
297	the	DT	O
297	stz-induced	JJ	O
297	diabetic	JJ	O
297	rat	NN	O
297	diabetes-induced	JJ	O
297	cyp2e1	NN	O
297	appears	VBZ	O
297	to	TO	O
297	be	VB	O
297	responsible	JJ	O
297	for	IN	O
297	the	DT	O
297	potentiated	VBN	O
297	liver	NN	O
297	injury	NN	O
297	;	:	O
297	even	RB	O
297	though	IN	O
297	hepatic	JJ	O
297	fmo1	NN	O
297	is	VBZ	O
297	induced	JJ	O
297	in	IN	O
297	the	DT	O
297	diabetic	JJ	O
297	rat	NN	O
297	it	PRP	O
297	is	VBZ	O
297	unlikely	JJ	O
297	to	TO	O
297	mediate	NN	O
297	the	DT	O
297	potentiated	VBN	O
297	ta	NN	O
297	hepatotoxicity.transfer	NN	O
297	of	IN	O
297	the	DT	O
297	acid	NN	O
297	(	(	O
297	)	)	O
297	degradation	NN	O
297	plasmids	NNS	O
297	pEMT1	NN	B-GENE
297	and	CC	O
297	pjp4	NN	O
297	from	IN	O
297	an	DT	O
297	introduced	VBN	O
297	donor	NN	O
297	strain	NN	O
297	pseudomonas	NNS	O
297	putida	NN	O
297	uwc3	NN	O
297	to	TO	O
297	the	DT	O
297	indigenous	JJ	O
297	bacteria	NNS	O
297	of	IN	O
297	two	CD	O
297	different	JJ	O
297	horizons	NNS	O
297	(	(	O
297	a	DT	O
297	horizon	NN	O
297	depth	NN	O
297	of	IN	O
297	0	CD	O
297	to	TO	O
297	30	CD	O
297	cm	NN	O
297	;	:	O
297	b	NN	O
297	horizon	NN	O
297	depth	NN	O
297	of	IN	O
297	30	CD	O
297	to	TO	O
297	60	CD	O
297	cm	NN	O
297	)	)	O
297	of	IN	O
297	a	DT	O
297	soil	NN	O
297	was	VBD	O
297	investigated	VBN	O
297	as	IN	O
297	a	DT	O
297	means	NNS	O
297	of	IN	O
297	bioaugmentation	NN	O
297	.	.	O
297	'	''	O
298	with	IN	O
298	plasmid	NN	O
298	pEMT1	NN	B-GENE
298	this	DT	O
298	enhanced	VBN	O
298	degradation	NN	O
298	seemed	VBD	O
298	to	TO	O
298	be	VB	O
298	due	JJ	O
298	only	RB	O
298	to	TO	O
298	transconjugants	NNS	O
298	(	(	O
298	10	CD	O
298	(	(	O
298	5	CD	O
298	)	)	O
298	cfu/g	NN	O
298	of	IN	O
298	soil	NN	O
298	)	)	O
298	since	IN	O
298	the	DT	O
298	donor	NN	O
298	was	VBD	O
298	already	RB	O
298	undetectable	JJ	O
298	when	WRB	O
298	degradation	NN	O
298	started	VBN	O
298	.	.	O
298	'	''	O
299	we	PRP	O
299	have	VB	O
299	demonstrated	VBN	O
299	that	IN	O
299	overproduction	NN	O
299	of	IN	O
299	rv3855	NN	O
299	(	(	O
299	etar	NN	O
299	)	)	O
299	a	DT	O
299	putative	NN	O
299	regulatory	JJ	O
299	protein	NN	O
299	from	IN	O
299	mtb	NN	O
299	confers	NNS	O
299	eta	NN	O
299	resistance	NN	O
299	whereas	NNS	O
299	overproduction	NN	O
299	of	IN	O
299	an	DT	O
299	adjacent	NN	O
299	clustered	VBN	O
299	monooxygenase	NN	B-ENZ
299	(	(	O
299	rv3854c	NN	O
299	etaa	NN	O
299	)	)	O
299	confers	NNS	O
299	eta	NN	O
299	hypersensitivity	NN	O
299	.	.	O
299	'	''	O
300	a	DT	O
300	pathway	NN	O
300	for	IN	O
300	2-nitrobenzoate	JJ	O
300	degradation	NN	O
300	in	IN	O
300	ku-7	NNP	O
300	was	VBD	O
300	proposed.an	NN	O
300	arylketone	NN	O
300	monooxygenase	NN	B-ENZ
300	was	VBD	O
300	purified	VBN	O
300	from	IN	O
300	pseudomonas	NNS	O
300	putida	NN	O
300	jd1	NN	O
300	by	IN	O
300	ion	NN	O
300	exchange	NN	O
300	and	CC	O
300	affinity	NN	O
300	chromatography	NN	O
300	.	.	O
300	'	''	O
301	it	PRP	O
301	had	VBD	O
301	the	DT	O
301	characteristics	NNS	O
301	of	IN	O
301	a	DT	O
301	baeyer-villiger-type	NN	O
301	monooxygenase	NN	B-ENZ
301	and	CC	O
301	converted	VBN	O
301	its	PRP$	O
301	substrate	NN	O
301	4-hydroxyacetophenone	NN	O
301	into	IN	O
301	4-hydroxyphenyl	JJ	O
301	acetate	NN	O
301	with	IN	O
301	the	DT	O
301	consumption	NN	O
301	of	IN	O
301	one	CD	O
301	molecule	NN	O
301	of	IN	O
301	oxygen	NN	O
301	and	CC	O
301	oxidation	NN	O
301	of	IN	O
301	one	CD	O
301	molecule	NN	O
301	of	IN	O
301	nadph	NN	O
301	per	IN	O
301	molecule	NN	O
301	of	IN	O
301	substrate	NN	O
301	.	.	O
301	'	''	O
302	the	DT	O
302	n-terminal	JJ	O
302	sequence	NN	O
302	did	VBD	O
302	not	RB	O
302	show	NN	O
302	any	DT	O
302	similarity	NN	O
302	to	TO	O
302	other	JJ	O
302	proteins	NNS	O
302	but	CC	O
302	an	DT	O
302	internal	JJ	O
302	sequence	NN	O
302	was	VBD	O
302	very	RB	O
302	similar	JJ	O
302	to	TO	O
302	part	NN	O
302	of	IN	O
302	the	DT	O
302	proposed	VBN	O
302	nadph	NN	O
302	binding	NN	O
302	site	NN	O
302	in	IN	O
302	the	DT	O
302	baeyer-villiger	NN	O
302	monooxygenase	NN	B-ENZ
302	cyclohexanone	NN	O
302	monooxygenase	NN	B-ENZ
302	from	IN	O
302	an	DT	O
302	acinetobacter	NN	O
302	sp.anaerobic	NN	O
302	degradation	NN	O
302	of	IN	O
302	2-methylnaphthalene	JJ	O
302	was	VBD	O
302	investigated	VBN	O
302	with	IN	O
302	a	DT	O
302	sulfate-reducing	NN	O
302	enrichment	NN	O
302	culture	NN	O
302	.	.	O
302	'	''	O
303	the	DT	O
303	data	NNS	O
303	point	NN	O
303	to	TO	O
303	the	DT	O
303	existence	NN	O
303	next	JJ	O
303	to	TO	O
303	already	RB	O
303	known	VBN	O
303	routes	NNS	O
303	for	IN	O
303	both	DT	O
303	gram-negative	JJ	O
303	and	CC	O
303	gram-positive	JJ	O
303	bacteria	NNS	O
303	of	IN	O
303	alternative	NN	O
303	pathways	NNS	O
303	that	IN	O
303	might	MD	O
303	be	VB	O
303	due	JJ	O
303	to	TO	O
303	the	DT	O
303	presence	NN	O
303	of	IN	O
303	different	JJ	O
303	dioxygenases	NNS	O
303	or	CC	O
303	to	TO	O
303	a	DT	O
303	relaxed	NN	O
303	specificity	NN	O
303	of	IN	O
303	the	DT	O
303	same	JJ	O
303	dioxygenase	NN	B-ENZ
303	for	IN	O
303	initial	JJ	O
303	attack	NN	O
303	on	IN	O
303	polycyclic	NN	O
303	aromatic	JJ	O
303	hydrocarbons.isonitrile	NN	O
303	containing	VBG	O
303	an	DT	O
303	n	NN	O
303	triple	NN	O
303	bond	NN	O
303	c	SYM	O
303	triple	NN	O
303	bond	NN	O
303	was	VBD	O
303	degraded	VBN	O
303	by	IN	O
303	microorganism	NN	O
303	sp	NN	O
303	.	.	O
303	'	''	O
304	the	DT	O
304	enzyme	NN	O
304	named	VBN	O
304	isonitrile	NN	O
304	hydratase	NN	B-ENZ
304	was	VBD	O
304	purified	VBN	O
304	and	CC	O
304	characterized	VBN	O
304	.	.	O
304	'	''	O
305	this	DT	O
305	strain	NN	O
305	contained	VBN	O
305	two	CD	O
305	plasmids	NNS	O
305	of	IN	O
305	approximately	RB	O
305	47	CD	O
305	kb	NN	O
305	(	(	O
305	pHRIM620	NN	B-GENE
305	)	)	O
305	and	CC	O
305	34	CD	O
305	kb	NN	O
305	(	(	O
305	phrim621	NN	O
305	)	)	O
305	.	.	O
305	'	''	O
306	a	DT	O
306	22-kb	JJ	O
306	ecori	NN	O
306	fragment	NN	O
306	of	IN	O
306	plasmid	NN	O
306	pHRIM620	NN	B-GENE
306	was	VBD	O
306	expressed	VBN	O
306	in	IN	O
306	escherichia	NN	O
306	coli	NNS	O
306	and	CC	O
306	enabled	VBN	O
306	cells	NNS	O
306	to	TO	O
306	degrade	NN	O
306	diuron	NN	O
306	.	.	O
306	'	''	O
307	440	CD	O
307	amino	NN	O
307	acids	NNS	O
307	)	)	O
307	to	TO	O
307	other	JJ	O
307	database	NN	O
307	sequences	NNS	O
307	and	CC	O
307	was	VBD	O
307	named	VBN	O
307	after	IN	O
307	the	DT	O
307	enzyme	NN	O
307	it	PRP	O
307	encoded	VBN	O
307	phenylurea	NN	B-ENZ
307	hydrolase	NN	I-ENZ
307	(	(	O
307	puhA	NN	B-GENE
307	gene	NN	O
307	)	)	O
307	.recent	NN	O
307	studies	NNS	O
307	on	IN	O
307	the	DT	O
307	diversity	NN	O
307	and	CC	O
307	ubiquity	NN	O
307	of	IN	O
307	fe	NNP	O
307	(	(	O
307	iii	NN	O
307	)	)	O
307	#NAME?	VBG	O
307	organisms	NNS	O
307	in	IN	O
307	different	JJ	O
307	environments	NNS	O
307	led	VBN	O
307	to	TO	O
307	the	DT	O
307	isolation	NN	O
307	and	CC	O
307	identification	NN	O
307	of	IN	O
307	four	CD	O
307	new	JJ	O
307	dissimilatory	NN	O
307	fe	NNP	O
307	(	(	O
307	iii	NN	O
307	)	)	O
307	#NAME?	NNS	O
307	(	(	O
307	strains	NNS	O
307	h-2t	NN	O
307	172t	CD	O
307	tacp-2t	NN	O
307	and	CC	O
307	tacp-5	NN	O
307	)	)	O
307	.	.	O
307	'	''	O
308	biphenyl	NN	O
308	dioxygenase	NN	B-ENZ
308	activity	NN	O
308	was	VBD	O
308	observed	VBN	O
308	in	IN	O
308	cells	NNS	O
308	of	IN	O
308	beijerinckia	NNP	O
308	b1	NN	O
308	and	CC	O
308	b8/36	NN	O
308	after	IN	O
308	growth	NN	O
308	in	IN	O
308	the	DT	O
308	presence	NN	O
308	of	IN	O
308	biphenyl	NN	O
308	m-	NN	O
308	p-xylene	NN	O
308	and	CC	O
308	salicylate	NN	O
308	.	.	O
308	'	''	O
309	thus	RB	O
309	the	DT	O
309	s.	NNP	O
309	yanoikuyae	NN	O
309	biphenyl	NN	O
309	dioxygenase	NN	B-ENZ
309	catalyzes	NNS	O
309	cis-dihydroxylation	NN	O
309	benzylic	NN	O
309	monohydroxylation	NN	O
309	desaturation	NN	O
309	and	CC	O
309	dealkylation	NN	O
309	reactions	NNS	O
309	.	.	O
309	'	''	O
310	to	TO	O
310	date	NN	O
310	the	DT	O
310	genes	NNS	O
310	encoding	VBG	O
310	biphenyl	NN	O
310	dioxygenase	NN	B-ENZ
310	have	VB	O
310	not	RB	O
310	been	VBN	O
310	cloned	VBN	O
310	.	.	O
310	'	''	O
311	strain	NN	O
311	he5	NN	O
311	on	IN	O
311	morpholine	NN	O
311	led	VBN	O
311	to	TO	O
311	the	DT	O
311	expression	NN	O
311	of	IN	O
311	a	DT	O
311	cytochrome	NN	O
311	p450-dependent	NN	O
311	monooxygenase	NN	B-ENZ
311	system	NN	O
311	composed	VBN	O
311	of	IN	O
311	at	IN	O
311	least	JJS	O
311	two	CD	O
311	different	JJ	O
311	proteins.explosive-contaminated	JJ	O
311	land	NN	O
311	poses	NNS	O
311	a	DT	O
311	hazard	NN	O
311	both	DT	O
311	to	TO	O
311	the	DT	O
311	environment	NN	O
311	and	CC	O
311	to	TO	O
311	human	NN	O
311	health	NN	O
311	.	.	O
311	'	''	O
312	extracellular	NN	O
312	ligninolytic	JJ	O
312	enzymes	NNS	O
312	such	JJ	O
312	as	IN	O
312	lignin	NN	B-ENZ
312	peroxidase	NN	I-ENZ
312	manganese	NNS	B-ENZ
312	peroxidase	NN	I-ENZ
312	and	CC	O
312	laccase	NN	B-ENZ
312	did	VBD	O
312	not	RB	O
312	catalyze	NN	O
312	the	DT	O
312	oxidation	NN	O
312	of	IN	O
312	either	DT	O
312	cnp	NN	O
312	or	CC	O
312	nip	NN	O
312	.	.	O
312	'	''	O
313	hydrolytic	JJ	O
313	removal	NN	O
313	of	IN	O
313	substituents	NNS	O
313	on	IN	O
313	the	DT	O
313	s-triazine	NN	O
313	ring	NN	O
313	is	VBZ	O
313	catalyzed	VBN	O
313	by	IN	O
313	enzymes	NNS	O
313	from	IN	O
313	the	DT	O
313	amidohydrolase	NN	B-ENZ
313	superfamily	RB	O
313	and	CC	O
313	yields	NNS	O
313	cyanuric	NN	O
313	acid	NN	O
313	as	IN	O
313	an	DT	O
313	intermediate	NN	O
313	.	.	O
313	'	''	O
314	one	CD	O
314	such	JJ	O
314	plasmid	NN	O
314	pADP-1	NN	B-GENE
314	from	IN	O
314	pseudomonas	NNS	O
314	sp	NN	O
314	.	.	O
314	'	''	O
315	recombinant	NN	O
315	escherichia	NN	O
315	coli	NNS	O
315	strains	NNS	O
315	expressing	VBG	O
315	atrazine	NN	B-ENZ
315	chlorohydrolase	NN	I-ENZ
315	have	VB	O
315	been	VBN	O
315	constructed	VBN	O
315	and	CC	O
315	chemically	RB	O
315	cross-linked	JJ	O
315	to	TO	O
315	generate	NN	O
315	catalytic	JJ	O
315	particles	NNS	O
315	used	VBN	O
315	for	IN	O
315	atrazine	NN	O
315	remediation	NN	O
315	in	IN	O
315	soil	NN	O
315	.	.	O
315	'	''	O
316	the	DT	O
316	activities	NNS	O
316	of	IN	O
316	aniline	NN	O
316	dioxygenase	NN	B-ENZ
316	catechol	NN	B-ENZ
316	and	CC	O
316	other	JJ	O
316	enzymes	NNS	O
316	involved	VBN	O
316	in	IN	O
316	aniline	NN	O
316	degradation	NN	O
316	were	VBD	O
316	determined	VBN	O
316	and	CC	O
316	results	NNS	O
316	indicated	VBN	O
316	that	IN	O
316	all	DT	O
316	of	IN	O
316	them	PRP	O
316	were	VBD	O
316	inducible	JJ	O
316	.	.	O
316	'	''	O
317	the	DT	O
317	k	NNP	O
317	(	(	O
317	m	NN	O
317	)	)	O
317	and	CC	O
317	v	NN	O
317	(	(	O
317	max	NN	O
317	)	)	O
317	of	IN	O
317	aniline	NN	O
317	dioxygenase	NN	B-ENZ
317	were	VBD	O
317	0.29	CD	O
317	mm	NN	O
317	and	CC	O
317	0.043	CD	O
317	mmol/mg	NN	O
317	protein/min	NN	O
317	respectively	RB	O
317	.	.	O
317	'	''	O
318	involvement	NN	O
318	of	IN	O
318	at	IN	O
318	least	JJS	O
318	one	CD	O
318	monooxygenase	NN	B-ENZ
318	during	IN	O
318	degradation	NN	O
318	of	IN	O
318	mtbe	NN	O
318	and	CC	O
318	tba	NN	O
318	was	VBD	O
318	shown	VBN	O
318	by	IN	O
318	(	(	O
318	i	NN	O
318	)	)	O
318	the	DT	O
318	requirement	NN	O
318	for	IN	O
318	oxygen	NN	O
318	(	(	O
318	ii	NN	O
318	)	)	O
318	the	DT	O
318	production	NN	O
318	of	IN	O
318	propylene	NN	O
318	epoxide	NN	O
318	from	IN	O
318	propylene	NN	O
318	by	IN	O
318	mtbe-	NN	O
318	or	CC	O
318	tba-	NN	O
318	grown	NN	O
318	cells	NNS	O
318	and	CC	O
318	(	(	O
318	iii	NN	O
318	)	)	O
318	the	DT	O
318	inhibition	NN	O
318	of	IN	O
318	mtbe	NN	O
318	or	CC	O
318	tba	NN	O
318	degradation	NN	O
318	and	CC	O
318	of	IN	O
318	propylene	NN	O
318	epoxide	NN	O
318	production	NN	O
318	by	IN	O
318	acetylene	NN	O
318	.	.	O
318	'	''	O
319	additional	JJ	O
319	genes	NNS	O
319	that	IN	O
319	were	VBD	O
319	uncovered	JJ	O
319	encode	NN	O
319	the	DT	O
319	dioxygenase	NN	B-ENZ
319	(	(	O
319	dntaaabacad	NN	O
319	)	)	O
319	methylnitrocatechol	NN	O
319	monooxygenase	NN	B-ENZ
319	(	(	O
319	dntb	NN	O
319	)	)	O
319	a	DT	O
319	putative	NN	O
319	lysr-type	JJ	O
319	transcriptional	JJ	O
319	(	(	O
319	orf12	NN	O
319	)	)	O
319	regulator	NN	O
319	an	DT	O
319	intradiol	NN	O
319	ring	NN	O
319	cleavage	NN	O
319	enzyme	NN	O
319	(	(	O
319	orf3	NN	O
319	)	)	O
319	a	DT	O
319	maleylacetate	NN	O
319	reductase	NN	O
319	(	(	O
319	orf10	NN	O
319	)	)	O
319	a	DT	O
319	complete	JJ	O
319	abc	NNP	O
319	transport	NN	O
319	complex	JJ	O
319	(	(	O
319	orf5	NN	O
319	to	TO	O
319	orf8	NN	O
319	)	)	O
319	a	DT	O
319	putative	NN	O
319	methyl-accepting	NN	O
319	chemoreceptor	NN	O
319	protein	NN	O
319	(	(	O
319	orf11	NN	O
319	)	)	O
319	and	CC	O
319	remnants	NNS	O
319	from	IN	O
319	two	CD	O
319	transposable	JJ	O
319	elements	NNS	O
319	.	.	O
319	'	''	O
320	amino	NN	O
320	acid	NN	O
320	sequence	NN	O
320	comparisons	NNS	O
320	suggest	NN	O
320	that	IN	O
320	hypophosphite:2-oxoglutarate	NN	O
320	dioxygenase	NN	B-ENZ
320	(	(	O
320	htxa	NN	O
320	)	)	O
320	is	VBZ	O
320	a	DT	O
320	novel	NN	O
320	member	NN	O
320	of	IN	O
320	the	DT	O
320	2-oxoglutarate-dependent	JJ	O
320	dioxygenase	NN	B-ENZ
320	enzyme	NN	O
320	family	NN	O
320	.	.	O
320	'	''	O
321	dichloromethylcatechols	NNS	O
321	are	VBP	O
321	central	JJ	O
321	intermediates	NNS	O
321	that	IN	O
321	are	VBP	O
321	formed	VBN	O
321	by	IN	O
321	teca	NN	O
321	tetrachlorobenzene	NN	O
321	dioxygenase-mediated	JJ	O
321	activation	NN	O
321	at	IN	O
321	two	CD	O
321	adjacent	NN	O
321	unsubstituted	JJ	O
321	carbon	NN	O
321	atoms	NNS	O
321	followed	VBD	O
321	by	IN	O
321	tecb	NN	O
321	chlorobenzene	NN	O
321	dihydrodiol	NN	O
321	dehydrogenase-catalyzed	JJ	O
321	rearomatization	NN	O
321	and	CC	O
321	then	RB	O
321	are	VBP	O
321	channeled	VBN	O
321	into	IN	O
321	a	DT	O
321	chlorocatechol	NN	O
321	ortho	NN	O
321	cleavage	NN	O
321	pathway	NN	O
321	involving	VBG	O
321	a	DT	O
321	chlorocatechol	NN	O
321	chloromuconate	NN	O
321	cycloisomerase	NN	O
321	and	CC	O
321	dienelactone	NN	O
321	hydrolase	NN	O
321	.	.	O
321	'	''	O
322	these	DT	O
322	experiments	NNS	O
322	also	RB	O
322	showed	VBD	O
322	that	IN	O
322	one	CD	O
322	mutant	NN	O
322	is	VBZ	O
322	deficient	NN	O
322	in	IN	O
322	demethylation	NN	O
322	of	IN	O
322	the	DT	O
322	monothiophene.isonitrile	NN	O
322	hydratase	NN	B-ENZ
322	is	VBZ	O
322	a	DT	O
322	novel	NN	O
322	enzyme	NN	O
322	in	IN	O
322	pseudomonas	NNS	O
322	putida	NN	O
322	n19-2	NN	O
322	that	IN	O
322	catalyzes	NNS	O
322	the	DT	O
322	conversion	NN	O
322	of	IN	O
322	isonitriles	NNS	O
322	to	TO	O
322	n-substituted	JJ	O
322	formamides	NNS	O
322	.	.	O
322	'	''	O
323	based	VBN	O
323	on	IN	O
323	n-terminal	JJ	O
323	and	CC	O
323	internal	JJ	O
323	amino	NN	O
323	acid	NN	O
323	sequences	NNS	O
323	a	DT	O
323	535-bp	JJ	O
323	dna	NN	O
323	fragment	NN	O
323	corresponding	VBG	O
323	to	TO	O
323	a	DT	O
323	portion	NN	O
323	of	IN	O
323	the	DT	O
323	isonitrile	NN	O
323	hydratase	NN	B-ENZ
323	gene	NN	O
323	was	VBD	O
323	amplified	VBN	O
323	which	WDT	O
323	was	VBD	O
323	used	VBN	O
323	as	IN	O
323	a	DT	O
323	probe	NN	O
323	to	TO	O
323	clone	NN	O
323	a	DT	O
323	6.4-kb	JJ	O
323	dna	NN	O
323	fragment	NN	O
323	containing	VBG	O
323	the	DT	O
323	whole	JJ	O
323	gene	NN	O
323	.	.	O
323	'	''	O
324	sequence	NN	O
